VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee,PU_Borough,PU_Zone,PU_service_zone,DO_Borough,DO_Zone,DO_service_zone
2,2025-06-01 00:01:57,2025-06-01 00:04:03,1,0.67,1,N,238,236,1,5.1,1.0,0.5,1.52,0.0,1.0,9.12,0.0,0.0,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
2,2025-06-01 00:10:51,2025-06-01 00:24:17,1,2.76,1,N,163,113,1,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75,Manhattan,Midtown North,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
2,2025-06-01 00:28:59,2025-06-01 00:40:43,1,2.2,1,N,144,13,2,14.2,1.0,0.5,0.0,0.0,1.0,19.95,2.5,0.0,0.75,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Battery Park City,Yellow Zone
1,2025-06-01 00:17:51,2025-06-01 00:25:52,0,1.3,1,N,148,114,2,10.0,4.25,0.5,0.0,0.0,1.0,15.75,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone
1,2025-06-01 00:42:59,2025-06-01 00:45:41,0,0.9,1,N,162,107,1,5.8,4.25,0.5,2.3,0.0,1.0,13.85,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Gramercy,Yellow Zone
1,2025-06-01 00:51:53,2025-06-01 00:54:23,0,0.5,1,N,162,162,1,5.1,4.25,0.5,1.5,0.0,1.0,12.35,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Midtown East,Yellow Zone
2,2025-06-01 00:25:32,2025-06-01 00:31:29,1,1.37,1,N,113,246,1,8.6,1.0,0.5,1.44,0.0,1.0,15.79,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone
1,2025-06-01 00:06:18,2025-06-01 00:16:34,2,1.1,1,N,79,249,1,10.0,4.25,0.5,1.0,0.0,1.0,16.75,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2025-06-01 00:22:05,2025-06-01 00:43:57,4,5.6,1,N,249,263,1,25.4,4.25,0.5,6.25,0.0,1.0,37.4,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
2,2025-06-01 00:03:12,2025-06-01 00:14:31,1,2.06,1,N,234,231,1,12.8,1.0,0.5,2.0,0.0,1.0,20.55,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
2,2025-06-01 00:23:07,2025-06-01 00:28:03,1,1.4,1,N,249,231,1,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
1,2025-06-01 00:48:43,2025-06-01 01:00:46,1,1.6,1,N,79,45,1,12.8,4.25,0.5,4.0,0.0,1.0,22.55,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Chinatown,Yellow Zone
2,2025-06-01 00:21:20,2025-06-01 00:28:13,2,1.03,1,N,113,107,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Gramercy,Yellow Zone
2,2025-06-01 00:31:42,2025-06-01 00:41:09,2,2.69,1,N,137,141,1,13.5,1.0,0.5,3.85,0.0,1.0,23.1,2.5,0.0,0.75,Manhattan,Kips Bay,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:01:58,2025-06-01 00:10:41,2,2.29,1,N,230,238,2,12.8,1.0,0.5,0.0,0.0,1.0,18.55,2.5,0.0,0.75,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2025-06-01 00:27:10,2025-06-01 00:30:50,1,0.7,1,N,170,186,1,5.8,1.0,0.5,0.1,0.0,1.0,11.65,2.5,0.0,0.75,Manhattan,Murray Hill,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2,2025-06-01 00:36:39,2025-06-01 00:45:39,1,2.56,1,N,230,236,1,13.5,1.0,0.5,2.0,0.0,1.0,21.25,2.5,0.0,0.75,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
2,2025-06-01 00:47:12,2025-06-01 00:54:01,1,2.04,1,N,236,41,1,10.7,1.0,0.5,3.0,0.0,1.0,18.7,2.5,0.0,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Central Harlem,Boro Zone
2,2025-06-01 00:13:48,2025-06-01 00:27:45,1,1.76,1,N,4,234,1,14.2,1.0,0.5,2.99,0.0,1.0,22.94,2.5,0.0,0.75,Manhattan,Alphabet City,Yellow Zone,Manhattan,Union Sq,Yellow Zone
2,2025-06-01 00:32:22,2025-06-01 00:35:48,1,0.71,1,N,234,186,1,5.8,1.0,0.5,2.31,0.0,1.0,13.86,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2,2025-06-01 00:43:13,2025-06-01 00:53:35,1,2.14,1,N,100,142,1,12.8,1.0,0.5,2.78,0.0,1.0,21.33,2.5,0.0,0.75,Manhattan,Garment District,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
1,2025-06-01 00:00:41,2025-06-01 00:25:18,1,10.3,1,N,148,244,1,42.9,4.25,0.5,9.73,0.0,1.0,58.38,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Washington Heights South,Boro Zone
2,2025-06-01 00:10:16,2025-06-01 00:20:09,2,2.0,1,N,239,262,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
2,2025-06-01 00:03:54,2025-06-01 00:11:28,1,1.53,1,N,114,137,1,10.0,1.0,0.5,3.94,0.0,1.0,19.69,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
2,2025-06-01 00:27:25,2025-06-01 00:32:29,1,0.58,1,N,114,211,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,SoHo,Yellow Zone
2,2025-06-01 00:34:12,2025-06-01 00:38:48,1,0.72,1,N,211,211,1,5.8,1.0,0.5,2.31,0.0,1.0,13.86,2.5,0.0,0.75,Manhattan,SoHo,Yellow Zone,Manhattan,SoHo,Yellow Zone
2,2025-06-01 00:46:13,2025-06-01 00:53:55,2,0.97,1,N,144,209,1,9.3,1.0,0.5,2.0,0.0,1.0,17.05,2.5,0.0,0.75,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Seaport,Yellow Zone
2,2025-06-01 00:54:59,2025-06-01 01:04:07,1,2.32,1,N,231,97,1,13.5,1.0,0.5,3.85,0.0,1.0,23.1,2.5,0.0,0.75,Manhattan,TriBeCa/Civic Center,Yellow Zone,Brooklyn,Fort Greene,Boro Zone
2,2025-06-01 00:25:11,2025-06-01 00:44:47,1,4.03,1,N,239,234,1,21.9,1.0,0.5,5.53,0.0,1.0,33.18,2.5,0.0,0.75,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Union Sq,Yellow Zone
2,2025-06-01 00:46:16,2025-06-01 00:54:27,1,0.69,1,N,90,164,1,9.3,1.0,0.5,1.0,0.0,1.0,16.05,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Midtown South,Yellow Zone
2,2025-06-01 00:55:32,2025-06-01 01:09:58,1,3.93,1,N,164,238,1,18.4,1.0,0.5,4.83,0.0,1.0,28.98,2.5,0.0,0.75,Manhattan,Midtown South,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2025-06-01 00:28:48,2025-06-01 00:43:28,1,3.17,1,N,142,75,4,-17.7,-1.0,-0.5,0.0,0.0,-1.0,-22.7,-2.5,0.0,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,East Harlem South,Boro Zone
2,2025-06-01 00:28:48,2025-06-01 00:43:28,1,3.17,1,N,142,75,4,17.7,1.0,0.5,0.0,0.0,1.0,22.7,2.5,0.0,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,East Harlem South,Boro Zone
2,2025-06-01 00:30:17,2025-06-01 01:08:33,1,12.3,1,N,132,61,1,53.4,1.0,0.5,10.0,0.0,1.0,67.65,0.0,1.75,0.0,Queens,JFK Airport,Airports,Brooklyn,Crown Heights North,Boro Zone
2,2025-06-01 00:01:03,2025-06-01 00:11:11,1,1.71,1,N,263,239,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone
2,2025-06-01 00:06:37,2025-06-01 00:10:47,1,0.52,1,N,230,164,1,5.8,1.0,0.5,1.0,0.0,1.0,12.55,2.5,0.0,0.75,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Midtown South,Yellow Zone
2,2025-06-01 00:22:48,2025-06-01 00:37:48,1,2.88,1,N,234,87,1,16.3,1.0,0.5,3.0,0.0,1.0,25.05,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,Financial District North,Yellow Zone
2,2025-06-01 00:38:41,2025-06-01 00:50:56,1,1.88,1,N,87,114,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75,Manhattan,Financial District North,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone
2,2025-06-01 00:46:53,2025-06-01 00:52:09,1,0.99,1,N,231,261,1,7.9,1.0,0.5,2.05,0.0,1.0,15.7,2.5,0.0,0.75,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,World Trade Center,Yellow Zone
2,2025-06-01 00:03:50,2025-06-01 00:19:50,1,7.23,1,N,263,87,1,30.3,1.0,0.5,7.21,0.0,1.0,43.26,2.5,0.0,0.75,Manhattan,Yorkville West,Yellow Zone,Manhattan,Financial District North,Yellow Zone
2,2025-06-01 00:14:20,2025-06-01 00:18:16,1,1.02,1,N,233,137,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
2,2025-06-01 00:29:37,2025-06-01 00:35:24,1,0.86,1,N,79,79,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,East Village,Yellow Zone
2,2025-06-01 00:37:26,2025-06-01 00:39:07,1,0.65,1,N,79,107,1,5.1,1.0,0.5,2.17,0.0,1.0,13.02,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Gramercy,Yellow Zone
2,2025-06-01 00:52:55,2025-06-01 01:05:52,1,2.3,1,N,79,68,1,14.9,1.0,0.5,4.13,0.0,1.0,24.78,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,East Chelsea,Yellow Zone
2,2025-06-01 00:05:42,2025-06-01 00:14:32,1,1.86,1,N,114,87,1,10.7,1.0,0.5,5.0,0.0,1.0,21.45,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Financial District North,Yellow Zone
2,2025-06-01 00:18:20,2025-06-01 00:33:41,1,4.78,1,N,87,164,1,22.6,1.0,0.5,5.67,0.0,1.0,34.02,2.5,0.0,0.75,Manhattan,Financial District North,Yellow Zone,Manhattan,Midtown South,Yellow Zone
1,2025-06-01 00:25:25,2025-06-01 00:43:27,1,5.7,1,N,230,116,1,24.7,4.25,0.5,6.1,0.0,1.0,36.55,2.5,0.0,0.75,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Hamilton Heights,Boro Zone
2,2025-05-31 23:54:45,2025-06-01 00:03:28,1,0.92,1,N,79,249,1,9.3,1.0,0.5,3.01,0.0,1.0,18.06,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,West Village,Yellow Zone
2,2025-06-01 00:04:10,2025-06-01 00:29:59,1,4.13,1,N,249,142,2,25.4,1.0,0.5,0.0,0.0,1.0,31.15,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
1,2025-06-01 00:50:56,2025-06-01 01:23:43,3,17.2,2,N,132,48,1,70.0,5.0,0.5,16.7,6.94,1.0,100.14,2.5,1.75,0.75,Queens,JFK Airport,Airports,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:17:19,2025-06-01 00:25:53,1,2.18,1,N,143,236,1,12.1,1.0,0.5,3.0,0.0,1.0,20.1,2.5,0.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
2,2025-06-01 00:04:02,2025-06-01 00:05:01,2,0.3,1,N,68,186,1,3.7,1.0,0.5,2.84,0.0,1.0,12.29,2.5,0.0,0.75,Manhattan,East Chelsea,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2,2025-06-01 00:07:12,2025-06-01 00:29:15,2,1.84,1,N,186,137,1,19.8,1.0,0.5,5.11,0.0,1.0,30.66,2.5,0.0,0.75,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
2,2025-06-01 00:35:29,2025-06-01 00:43:22,2,2.37,1,N,137,237,1,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75,Manhattan,Kips Bay,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
2,2025-05-31 23:49:16,2025-06-01 00:08:01,1,2.7,1,N,158,12,1,18.4,1.0,0.5,0.0,0.0,1.0,24.15,2.5,0.0,0.75,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Battery Park,Yellow Zone
2,2025-06-01 00:21:37,2025-06-01 00:33:32,2,1.38,1,N,231,114,1,12.1,1.0,0.5,1.0,0.0,1.0,18.85,2.5,0.0,0.75,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone
2,2025-06-01 00:35:17,2025-06-01 00:44:58,1,1.17,1,N,114,4,1,10.0,1.0,0.5,0.0,0.0,1.0,15.75,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Alphabet City,Yellow Zone
7,2025-06-01 00:29:27,2025-06-01 00:29:27,1,1.82,1,N,148,107,1,10.7,0.0,0.5,0.0,0.0,1.0,16.45,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Gramercy,Yellow Zone
7,2025-06-01 00:40:53,2025-06-01 00:40:53,1,1.33,1,N,107,68,1,10.0,0.0,0.5,2.0,0.0,1.0,17.75,2.5,0.0,0.75,Manhattan,Gramercy,Yellow Zone,Manhattan,East Chelsea,Yellow Zone
2,2025-06-01 00:15:22,2025-06-01 00:26:34,1,1.53,1,N,246,170,1,12.1,1.0,0.5,3.57,0.0,1.0,21.42,2.5,0.0,0.75,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
2,2025-06-01 00:30:57,2025-06-01 01:10:26,1,10.78,1,N,161,119,2,47.1,1.0,0.5,0.0,0.0,1.0,52.85,2.5,0.0,0.75,Manhattan,Midtown Center,Yellow Zone,Bronx,Highbridge,Boro Zone
2,2025-06-01 00:51:45,2025-06-01 01:03:50,1,3.44,1,N,141,79,1,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,East Village,Yellow Zone
2,2025-06-01 00:07:33,2025-06-01 00:28:11,1,7.56,1,N,138,256,1,33.8,6.0,0.5,8.61,0.0,1.0,51.66,0.0,1.75,0.0,Queens,LaGuardia Airport,Airports,Brooklyn,Williamsburg (South Side),Boro Zone
2,2025-06-01 00:51:10,2025-06-01 01:08:26,1,1.91,1,N,79,249,1,16.3,1.0,0.5,4.41,0.0,1.0,26.46,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,West Village,Yellow Zone
2,2025-06-01 00:07:47,2025-06-01 00:21:20,2,2.05,1,N,249,170,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
2,2025-06-01 00:22:05,2025-06-01 00:36:30,2,3.0,1,N,170,231,1,17.0,1.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75,Manhattan,Murray Hill,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
2,2025-06-01 00:34:34,2025-06-01 00:42:11,1,2.27,1,N,107,140,1,11.4,1.0,0.5,1.0,0.0,1.0,18.15,2.5,0.0,0.75,Manhattan,Gramercy,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone
1,2025-06-01 00:53:48,2025-06-01 01:06:58,1,5.5,1,N,137,65,1,22.6,4.25,0.5,5.65,0.0,1.0,34.0,2.5,0.0,0.75,Manhattan,Kips Bay,Yellow Zone,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2025-06-01 00:11:59,2025-06-01 00:34:15,2,4.66,5,N,249,265,1,65.0,0.0,0.0,1.8,14.06,1.0,82.61,0.0,0.0,0.75,Manhattan,West Village,Yellow Zone,,Outside of NYC,
2,2025-06-01 00:43:45,2025-06-01 00:59:30,3,2.28,1,N,68,162,1,16.3,1.0,0.5,3.97,0.0,1.0,26.02,2.5,0.0,0.75,Manhattan,East Chelsea,Yellow Zone,Manhattan,Midtown East,Yellow Zone
2,2025-06-01 00:19:17,2025-06-01 00:27:11,1,1.38,1,N,262,229,1,10.0,1.0,0.5,3.94,0.0,1.0,19.69,2.5,0.0,0.75,Manhattan,Yorkville East,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
1,2025-06-01 00:28:43,2025-06-01 00:48:58,1,3.9,1,N,239,68,1,19.1,4.25,0.5,7.45,0.0,1.0,32.3,2.5,0.0,0.75,Manhattan,Upper West Side South,Yellow Zone,Manhattan,East Chelsea,Yellow Zone
1,2025-06-01 00:12:53,2025-06-01 00:20:54,1,0.9,1,N,161,237,1,7.9,4.25,0.5,1.0,0.0,1.0,14.65,2.5,0.0,0.75,Manhattan,Midtown Center,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
1,2025-06-01 00:26:57,2025-06-01 00:40:08,1,2.4,1,N,162,239,1,13.5,4.25,0.5,3.85,0.0,1.0,23.1,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone
1,2025-06-01 00:54:57,2025-06-01 01:06:09,1,3.0,1,N,48,238,1,15.6,4.25,0.5,4.25,0.0,1.0,25.6,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2025-06-01 00:03:42,2025-06-01 00:07:18,1,0.63,1,N,237,43,1,5.8,1.0,0.5,2.31,0.0,1.0,13.86,2.5,0.0,0.75,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Central Park,Yellow Zone
2,2025-06-01 00:16:20,2025-06-01 00:27:35,1,1.99,1,N,161,90,1,12.8,1.0,0.5,0.0,0.0,1.0,18.55,2.5,0.0,0.75,Manhattan,Midtown Center,Yellow Zone,Manhattan,Flatiron,Yellow Zone
2,2025-06-01 00:37:52,2025-06-01 00:51:21,1,2.19,1,N,161,90,1,14.9,1.0,0.5,3.0,0.0,1.0,23.65,2.5,0.0,0.75,Manhattan,Midtown Center,Yellow Zone,Manhattan,Flatiron,Yellow Zone
2,2025-06-01 00:52:48,2025-06-01 01:10:37,2,3.79,1,N,90,237,1,19.8,1.0,0.5,2.56,0.0,1.0,28.11,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
1,2025-06-01 00:43:32,2025-06-01 01:00:02,1,4.2,1,N,68,262,1,19.1,4.25,0.5,4.95,0.0,1.0,29.8,2.5,0.0,0.75,Manhattan,East Chelsea,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
2,2025-06-01 00:12:32,2025-06-01 00:16:26,1,0.8,1,N,143,163,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Midtown North,Yellow Zone
2,2025-06-01 00:09:19,2025-06-01 00:24:01,1,2.65,1,N,231,79,1,16.3,1.0,0.5,4.41,0.0,1.0,26.46,2.5,0.0,0.75,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,East Village,Yellow Zone
2,2025-06-01 00:25:22,2025-06-01 00:46:49,2,4.08,1,N,79,141,1,22.6,1.0,0.5,5.67,0.0,1.0,34.02,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
1,2025-06-01 00:25:55,2025-06-01 00:48:16,1,0.0,1,N,114,142,1,18.4,4.25,0.5,4.8,0.0,1.0,28.95,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
2,2025-06-01 00:23:33,2025-06-01 00:34:47,1,1.8,1,N,170,48,1,12.1,1.0,0.5,3.57,0.0,1.0,21.42,2.5,0.0,0.75,Manhattan,Murray Hill,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:54:54,2025-06-01 01:08:55,1,2.47,1,N,234,87,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,Financial District North,Yellow Zone
2,2025-06-01 00:35:40,2025-06-01 00:43:08,1,0.86,1,N,144,249,1,8.6,1.0,0.5,3.59,0.0,1.0,17.94,2.5,0.0,0.75,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,West Village,Yellow Zone
2,2025-06-01 00:44:38,2025-06-01 01:00:03,2,2.96,1,N,249,142,1,17.0,1.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
2,2025-06-01 00:26:30,2025-06-01 00:37:50,1,2.52,1,N,230,141,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:05:27,2025-06-01 00:21:48,1,2.93,1,N,249,50,1,17.7,1.0,0.5,5.86,0.0,1.0,29.31,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Clinton West,Yellow Zone
2,2025-06-01 00:24:16,2025-06-01 00:26:36,4,0.53,1,N,48,48,1,4.4,1.0,0.5,2.03,0.0,1.0,12.18,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:58:23,2025-06-01 01:13:13,1,2.53,1,N,249,48,1,16.3,1.0,0.5,4.41,0.0,1.0,26.46,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:18:18,2025-06-01 00:24:51,1,0.84,1,N,79,234,1,7.9,1.0,0.5,1.0,0.0,1.0,14.65,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Union Sq,Yellow Zone
2,2025-06-01 00:25:58,2025-06-01 00:29:29,1,0.87,1,N,48,142,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
2,2025-06-01 00:36:00,2025-06-01 00:50:40,3,1.32,1,N,48,246,2,12.8,1.0,0.5,0.0,0.0,1.0,18.55,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone
1,2025-06-01 00:25:35,2025-06-01 00:33:08,1,2.1,1,N,142,43,1,11.4,3.5,0.5,3.25,0.0,1.0,19.65,2.5,0.0,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Central Park,Yellow Zone
1,2025-06-01 00:34:03,2025-06-01 00:37:37,1,0.5,1,N,233,161,1,5.8,4.25,0.5,3.45,0.0,1.0,15.0,2.5,0.0,0.75,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Midtown Center,Yellow Zone
1,2025-06-01 00:53:34,2025-06-01 01:19:29,0,9.3,1,N,249,116,1,40.1,4.25,0.5,1.5,0.0,1.0,47.35,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Hamilton Heights,Boro Zone
2,2025-06-01 00:05:24,2025-06-01 00:21:13,1,2.05,1,N,4,164,1,15.6,1.0,0.5,2.0,0.0,1.0,23.35,2.5,0.0,0.75,Manhattan,Alphabet City,Yellow Zone,Manhattan,Midtown South,Yellow Zone
2,2025-06-01 00:23:31,2025-06-01 00:42:08,1,5.13,1,N,164,88,1,26.1,1.0,0.5,3.3,0.0,1.0,35.15,2.5,0.0,0.75,Manhattan,Midtown South,Yellow Zone,Manhattan,Financial District South,Yellow Zone
2,2025-06-01 00:10:17,2025-06-01 00:31:55,1,1.8,1,N,249,148,1,18.4,1.0,0.5,1.5,0.0,1.0,25.65,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Lower East Side,Yellow Zone
2,2025-06-01 00:31:34,2025-06-01 00:36:05,1,1.13,1,N,142,237,1,7.2,1.0,0.5,3.66,0.0,1.0,15.86,2.5,0.0,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
2,2025-06-01 00:38:22,2025-06-01 00:47:29,1,1.47,1,N,43,48,1,10.7,1.0,0.5,3.29,0.0,1.0,19.74,2.5,0.0,0.75,Manhattan,Central Park,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:42:49,2025-06-01 00:59:58,1,4.38,1,N,164,238,1,21.2,1.0,0.5,3.0,0.0,1.0,29.95,2.5,0.0,0.75,Manhattan,Midtown South,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2025-06-01 00:46:44,2025-06-01 00:51:15,2,1.06,1,N,234,113,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
1,2025-06-01 00:06:31,2025-06-01 00:15:13,1,1.1,1,N,107,113,1,8.6,4.25,0.5,1.5,0.0,1.0,15.85,2.5,0.0,0.75,Manhattan,Gramercy,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
2,2025-06-01 00:51:57,2025-06-01 01:10:04,1,5.14,1,N,144,141,1,25.4,1.0,0.5,5.0,0.0,1.0,36.15,2.5,0.0,0.75,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:08:46,2025-06-01 00:12:28,1,0.77,1,N,186,246,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone
